Text	Class
Enhorabona per la taula rodona sobre fake news, premsa, veritat, desconfiança, mitjans de comunicació i periodisme que aquest vespre ha organitzat @ANC_GRAMENET al Museu Torre Balldovina de #SantaColoma #Gramenet.  Convé més que mai debatre sobre aquest tema! https://t.co/rmMBM9d3kt	0
Plovisquejant ara a #Sants #BCN. Comencen a mullar-se l’asfalt i les voreres. 1r dia amb pluja del 2019 que dóna per finalitzada ma ratxa de 33 dies que portàvem sense ploure ni una gota (0,0 mm). Foto des de la carretera de Sants: https://t.co/VW1ayQ2Vwo	0
"Cada vegada més xeringues a la Mina - Telenotícies comarques 
#santadria https://t.co/0vD1fXogSp"	0
@ValencaSiusi No necessàriament XD Igualment, tot i que faig tard.	0
"@DidacCarreras La gent jove és més rebel.

I quan veu que l'han enredat miserablement estripen el carnet i tornen a casa a esperar una altra oportunitat.

Els que ja no podem esperar gaire més no tenim més remei que seguir la lluita encara que sapiguem que ens han venut."	0
@PrayWMe El meu imperi reviura de les cendres	0
ara voldria no escoltar res de res, però bé	0
Tot això són conceptes que tenen un definició absoluta. El que canvia és el context geogràfic/temporal.	0
gràcies pel suport i pels ànims, tothom ❤️🥰 vaig voler aprendre català perquè em vaig enamorar del poble català 💛	0
@marc_bodi Jo tampoc.  Treure’ls haurien de fer🤬	0
@sugurufillmeu De petit tenia més referents amb DC: les pelis de Superman, la sèrie d'animació dels Superamics, el Batman d'Adam West... però el boom va ser amb el Batman de Tim Burton i la sèrie d'animació que va venir després.	0
👚 Moda | total boyfried look al millor preu Només en la #rebaixes de @leftiesofficial!👈🏼 #SOMMultiespai https://t.co/mkRfXOKuL6	0
"La imatge dels donants de sang
@donarsang #sangfluencer 
💪🏼🙌🏼 https://t.co/zjaFU7igcO"	0
Combat a mort entre un nen de cinc anys i una gata per la propietat d’aquesta capsa... https://t.co/mIhGCKGtrf	0
@JosepMaCalaFont @chloehphillips Moltes gràcies del suport, Josep M.	0
"@barcelonesjove En aquest esdeveniment de l'agenda 
 https://t.co/1zri4JbC8u https://t.co/bZ1mXEn7Oa , on hi diu ""Llaureu"" hi ha de dir ""Arad"", que sí que és un topònim romanès."	0
Una mica d'humor... https://t.co/rwNEoJc8mo	0
Que @chukwueze_8 forme part de l’equip d’aquesta nit, confirma que a un 99%, Toko Ekambi serà titular davant del @AthleticClub	0
TRADUaction - traductors jurats en #Google https://t.co/NqGNOQN4Wc	0
"Mentre l'esquerra caïnista fa l'imbècil, la ultradreta neofeixista espera a la porta. Chachi. No me creo que vinierais para esto, @ahorapodemos

https://t.co/pG3wFk5YSw"	0
El que fa dir la ignorància. https://t.co/9myBMqbwpi	0
@krlesnu Espero que l'hagis passada amb nota. ^^	0
Acabo de veure un cani passejant el gos (valgui la redundància). Caminava tot suelto de cames i braços, com si visqués dins un videoclip trapero.	0
@jordiborras @DavidRa53695927 Els cromanyons?	0
@boscderoures Jo ho sento però em fa riure molt.	0
"Acte de reconeixement a les empreses col·laboradores amb Foment de #Terrassa comença amb una visita al Parc Audiovisual de Catalunya #localitzemocupacio
#serveiocupacio360 intercanvi d'experiències i implicació amb la ciutat https://t.co/OpAcbcopXm"	0
@NinaQueral @paquifer1969 No sé que té a veure això amb el que té dit, però vale!	0
"@9QuietMan 😂😂😂😂😂
I això ?
Bufff tinc molta cosa per estudiar.
M’he fotut un tallat per estar desperta i estic com si hagués begut alcohol 🤪🤪🤪🤩🤩"	0
Els directors de les escoles concertades hem demanat als partits polítics gironins què opinen de nosaltres i quines polítiques de futur proposen en referència a la nostra acció educativa, gràcies a tots per voler rebre’ns. Avui ens hem reunit amb @palbertiserra de @GuanyemGirona https://t.co/5xetZE5sSI	0
Seguint amb el tema dels autobusos a Terrassa. Al final el temps ens dona la raó https://t.co/CdweV4pJs3	0
@Toni_Dedeu @UOCuniversitat @AQuAScat Mooooltes gràcies, Toni! Per descomptat que hi comptaré! Amb tota la bona feina que hi vas fer a l’AQuAS!!	0
"Aquesta era la font on el meu avi anava cada dos dies a omplir dues garrafes. Hi anava des de Joanic. Jo la recordo d’ abans de la remodelació amb totxanes. Sortia d una roca. Mai de la vida bevíem una altra aigua, a casa meva. 
https://t.co/wIeYDAMEC6"	0
Dos de cada tres atesos per pobresa fa un any per la @CreuRojaTGN encara necessiten ajuda de l'entitat. L'Observatori alerta de la cronificació d'aquesta situació, especialment en joves i més grans de 60 anys https://t.co/ILSIw3yRD3 https://t.co/dM2BQu6alE	0
"Celebrant el sisè aniversari d’ @ANC_GRAMENET amb una taula rodona sobre #fakenews amb @oetxearte de @vilaweb @albertmartnez de @laDirectatv i @andreubarnils 
#repúblicagramenet https://t.co/ZaAJSmsICx"	0
El cineasta @MiguelPuertas3 dirigeix un documental històric sobre la repressió franquista #Granollers https://t.co/xZGOFlPAjX	0
@EmerJaDesign @ElPlasticoMata @Greenpeace @WWF @Vivirsinplastic @_Retorna @nomasplastico @ecoembes @ecointeligencia M’encanta! Molts bons tots 💜	0
"Entrades exhaurides!!! Ens veiem dissabte! Molt de swing i ball!

(recordem que no hi haurà entrades a taquilla, l'aforament està complert)

#femAteneuSalt #Salt #swingUnderground https://t.co/nJWBRpJ9r0"	0
@Claraa_mm Per això et dic... q ets generosa en fer-ho més ampli i més genèric.  Jo focalitzo molt moltissim en el cas dels desemparaments (administratius) i la vulneració de DRETS i el maltractament institudional, sabent q DGAIA no és sinó una cara del prisma. T'entenc (ens entenem, crec)	0
"Sònia Fernández-Vidal, mataronina, escriptora i doctora en física quàntica, ens presenta l'exposició ""Dones i tecnología"" dins del projecte #tecnogirl amb la ponència ""obrim les portes de la Biblioteca d'Alexandria""
#BiblioLabXBM
➡️Més info: https://t.co/kn9NdBooPF https://t.co/zt8wnrlEzt"	0
@RaholaOficial @PSOE Quin fàstic de penya!!	0
Iniciant nou cicle gestionat per joves a la @Casaorlandai parlant de cinema i feminisme. #gestiócomunitària #artitransformaciósocial https://t.co/hPf4if5pjP	0
@AmoedoCom @ppandaluz @CiudadanosCs Y que lo digas!! Que mala memòria !! Ya les pasara factura	0
Avui a laboratori vam fer una pràctica sobre la determinació de l'acidesa del vinagre. https://t.co/fpoe062txI	0
"“El naixement del feixisme des de l’esperit del capitalisme” article del nostre company Joan Sebastià Colomer a @laccent 
https://t.co/BinC41Gyku"	0
Tercera sessió informativa, per als usuaris participants a l’experiència de mobilitat compartida amb el vehicle elèctric de @SomMobilitat a #Santaperpètua #vecompartitSPM https://t.co/bjLywAv6Oc	0
@JaumeAlonsoCuev moltes gràcies per la xerrada. Una abraçada molt forta.	0
@Rosegarocs @mferreal1 @pronomboig @meadow895 @Barcelona2714 @DavidGR1714 @santnoetcansis @enricduranp Encara que no tinguin contacte amb el castellà, segur que en tenen amb el catanyol, és a dir, amb catalans que parlen català acastellanat. Aquest és el problema.	0
Són dos quarts i mig de vuit del vespre	0
"L’Ajuntament finançarà els rescats al Mediterrani amb una aportació de mig milió d’euros a @openarms_fund
https://t.co/V9VnNGQ2o7 https://t.co/8f7meUMHwU"	0
@Rosegarocs @Virgili7 @mferreal1 @pronomboig @meadow895 @Barcelona2714 @DavidGR1714 @santnoetcansis @enricduranp I internet suposo o no ha arribat al poble encara?	0
#Menorca Bona diada a totes les menorquines i menorquins, cc/ @ConsellMenorca https://t.co/omZ5QwmSko	0
@KarmeMartinEgea Espero que ho hagi estat, he estat embolicat. Però no ensaïmat. :D	0
@angelscordon @El_Plural @JoseLui57675062 😂Es que no saben ni escriure castellà, gentussa!!	0
que tothom sigui conscient de la situació que viuen a @CFilua per arribar a accions d'aquesta magnitud. i, malgrat tot, mantenen el cap ben alt. escolteu la @Lorena_Avila21 i ho entendreu #SantaPerpètua #habitatge https://t.co/kx8RFPrf6p	0
Som-hi!!, el que faci falta per poder cumplir els nostres anhels. Que no sigui per no haber fet el màxim!. Ens movem per els demès com a La Marató, i també per nosaltres. Lliures sempre!. 🌟 #Makeamove	0
@Marc20F @lliure_1714 Els substituts me atabalant no m'interessa la pel·lícula no i aniré	0
"El govern espanyol diu que la roba groga del Boca-River era un “risc per a la seguretat"" via @elnacionalcat https://t.co/bHL0cdQJdh Una vegada més demostren el baix nivell q tenen, caient en el mateix parany q els nacional-feixistes del PP."	0
@rourecentenari En cinc dies; no ara! Quan en falti un, decideixes. El meu avi( i Mestre), em deia que la decisió que prens només llevar-te és la bona; les altres, ja estan massa pensades...😉	0
"Toni Seligrat s'acomiada amb una roda de premsa...

https://t.co/JnXD5NSvdG"	0
@Prof_TGSchulze @ManfredWeber @cem_oezdemir @AndrejHunko Thomas, estàs fent un ridícul espantós. Si no ho entens demana ajut a qui t’ha inflat el cap de bestieses.	0
@marcsd90 @eduardvoltas @Pdemocratacat Jo no votaria mai puig, aglutinarà l'independentisme de dretes.	0
"@mksjosoccdr Dadme una L, dadme otra L, dadme una I.....

Més patètics no podem arribar a ser, ens mereixem tot el que ens passa."	0
@chloehphillips No et ratllis, parles molt bé . Parles millor el català que alguns que són nascuts aquí.	0
".@laribocrusat comença la seva intervenció recordant #ErnestLluch com un ""pluriempleat de la vida, un pencaire"" #PremiGaziel2018 https://t.co/sbnAY31Qj8"	0
"*nena que mai menja està menjant*
-Així m'agrada, que avui t'ho mengis tot ^^
*nena et mira i deixa de menjar*"	0
"Hem confirmat que, malgrat els dubtes generats per l'actual govern de @MiquelForns, donarem suport al pla presentat. Continua el debat! #PleSitges #Sitges
https://t.co/tTYSVyKYNA"	0
Si algú encara dubte q la Crida és un instrument al servei dels interessos polítics personals de Puigdemont, o bé hi té algun interès particular o és un tros d'ase. Cada dia s'entenen millor les campanyes organitzades, maniquees i simplistes, i els atacs sistemàtics contra ERC.	0
Crònica: Bàsquet SAMA Vilanova 65 – Sènior Masculí PLASFOC 52 https://t.co/PIsXk0D4A1 https://t.co/Sh3sLqtxrm	0
"L'any 2001, Toni Batllori va fer el quadre per a @Lavola1981, ""20 anys empenyent"" , un oli sobre tela de 130×190cms. Avui, observant-lo constato que el nostre #propòsit continua vigent🤔 .#sostenibilitat #Cosostenibilitat https://t.co/WaSP7StIJA"	0
"@raq73 Ni cas al que pugui dir un pamflet com ""La Razón"". No siguem més idiotes del necessari."	0
Més clar impossible #BigDataPDeCAT https://t.co/PNQnnL3chT	0
"@EmerJaDesign Ostres!! Crec que hem escollit el mateix tema... 😊
Molt bona!!"	0
@RaholaOficial @PSOE a @sanchezcastejon se li escapen les cabres.	0
@krlesnu Sí, ho anava a escriure però la melanconia o la melangia són tristes. O així em sonen.	0
@sugurufillmeu No et creguis, amb un parell d'amics érem molt fans. En coneixiem molts gràcies als videojocs. També de molt petit veia la sèrie d'animació de Hulk a TV3.	0
".@CUP_Sitges exigeix valentia als grups polítics del #Ple de #Sitges per prendre mesures sobre l'habitatge públic, que asseguren que és ""el problema més important"" del municipi."	0
Quina és la valoració que en fa la ciutadania dels partits, fidelitat del vot, seguiment partits antistablishment...? #BigDataPDeCAT https://t.co/x2OHVcIjYD	0
@9Balas9 @LlunaCatalana3 Però jo crec que sí, que sempre que detinguin gent s'hi ha de ser. No és el mateix el carrer ple, pressionant, i sense moure's d'allà i el carrer buit. Si jo estigués detinguda voldria saber que tinc el suport de la gent. Jo hi seguiré anant, però no em trobaran a cap sopar groc.	0
@MainatJM Estaria be que ERC també fes neteja entre autonomistes, purs, junqueristes o Tadaristes... però és un partit de presidents desde Herbert Barrera a Rahola a Junqueras com ha canviat.	0
"🔊 ÀUDIO #HotelSuís | Avui, a #ElMillorAnyArlequinat, el @CESabadell li torna el 3-0 de la primera volta a l'@elchecfoficial i el supera a la classificació

▶️ https://t.co/0QmLVIaCzf (23:11) https://t.co/RIvLrjEdS9"	0
GLP vehicles autogas, vehicles eficients. Solucions energètiques, normatives i instal.lacions amb @repsol sessió del gremi a través de  @Fegicat @Toni_Fdez https://t.co/Ryxx2aUywR	0
@diariARA Qui el finança... i amb quins objectius?	0
Algú sap si existèix un filtre anti babes per protegir el mobil dels twitts del @miqueliceta . Es que ja patina!.	0
@Msandrafer TOTAL	0
Avui he anat a l’Ajuntament de #Cornellà a demanar un certificat de canvi de nom d’un carrer i em diuen que triguen un mes aprox. Un mes en el que no podré arreglar el meu local i perdré molts diners. (No puc tenir corrent sense aquest certificat) Un mes..👇🏽	0
"⚠️🇪🇺 NOTICIA| El Parlament Europeu aprova retirar fons als països membres que posin en perill l'Estat de Dret.

Aquesta notícia tindria relació amb que ahir en Pedro Sánchez només tingues al Parlament europeu un 20% de l'aforament?

https://t.co/iuDfYshjy3 https://t.co/alZrieh9p0"	0
@islandiarac1 @jllgarcia @VilaEloi Me n'adono que me'ls sé gairebé tots! Hauria arrassat! 😄	0
@catsalut Porto 3 dies trucant al 934585980 per programar una visita ginecològica. Ningú agafa el telèfon. Alternatives?	0
"La companyia badalonina la Industrial Teatrera va iniciar el seu periple amb aquest meravellós espectacle de carrer. Després de moltes funcions per tot Europa, tornen a Badalona per presentar uns nàufrags a la sala del Teatre Zorrilla.
Un... https://t.co/qfHFeAwdFZ"	0
@LaPous_ Només cal mirar Turquia, q és com acabarem	0
"#araceboardpicoftheday 17-01
VII Ultratrail del Mestral - Hospitalet de l’Infant 20-21/10/18 @ Club Nàutic Hospitalet-Vandellòs Escola de Vela https://t.co/52ivsAdzq5"	0
"Doncs hi ha qui no s'assabenta, i aquest paguen el dèficit fiscal igual, doncs si ...   Milián Mestre: ""Ho dic per primer cop: Madrid ens tracta com a una colònia"" via @elnacionalcat https://t.co/QXjOIkjwgC"	0
@DavidGR1714 El que busquen .es confrontació	0
"@J_Zaragoza_ I no es veritat!!!

Això ho saben tant a Madrid, Sevilla o Zaragoza"	0
@AlbanoDante76 @tcunillera Cunillera Dimissió i dignitat. RES NI UNA NI ALTRE COSA. MAJORDOMA	0
@vox_es Un tarado enfarlopado suda como un cerdo siempre...asco FASTIC ABSOLUT a la eixida rera el cancell quan pujaben la voravia hi ha un asa agonollada amb cara de prepotent... sua i parla com un garrí i  fà mes fastic que una merda seca i pudor de podrit : bona definició : SI ES ELL!	0
"@Mmaarrttaahl Martona!
No és “divertit” el q em dius 😉, però em vas perfecte.
No tinc ganes d’estudiar.
Ella no parla d’una permanència com a tal.
Si ets feliç, dura més.
El Benestar és més curt,més, oscil·lant. Al matí pots tenir benestar, potser a la nit no.
M’explico? No, oi?"	0
Adrià Carrasco sobre el trasllat del seu cas: «és una prova més d'un muntatge» https://t.co/QgmJiJQg5x	0
Fem un moviment de pau i llibertat #MakeAMove https://t.co/oHD7Xa2WLI @assemblea #MakeAMove	0
"El Cant dels Maulets te una estrofa que diu ""quant més curt ens lliguin, més perill tindran"". I no et diria jo que no. Som tant tranquils que semblem covards, a voltes, però tot té un límit. Fins i tot nosaltres. I no se si estan mesurant massa bé les seves accions."	0
Anims joan pro enten que al gent volem ja coses fa molt temps que rebem pals pero esta clar que foten els pals entre nosaltres no arribarem enlloc https://t.co/nsGe5IJZH6	0
MOMENTS ASSEMBLEA ESCOLA PIA CATALUNYA, 30 anys fent xarxa @escolapiacat #AssembleaEPC https://t.co/hEV2rCIKeu	0
el proper divendres 25, a les 19h a #BiblaBòbila presentació del llibre 'Poemas en tránsito' de @PilarOsorioMoran i @Marlunaria https://t.co/7NBy7183Pp https://t.co/YMFHkuDisI	0
@AmadeuBrugues @josepruana @elisendapineda Quan acabeu de recordar la posguerra us diré que els meus avis en tenien i de petit poques coses em fascinaven més que la flamarada que feia al cap d'una estona d'estar encesa.	0
"#FutFem | Avui ens ha visitat @natarroyo, seleccionadora absoluta de Catalunya, per promocionar el partit #CatalunyaXile del proper dilluns 21 de gener a l'Estadi Municipal de L'Hospitalet (19h). 

#Ambelverdalcor 💚 https://t.co/vXMDFgDVeg"	0
Sembla que el partit de dissabte torna a estar a l'aire...	0
@FlorenciFC El toro està embogin, i ja no te cura,les abelles  hem de anar pasigan ,ajudem-lo a caure per el single	0
Club de lectura especial @tiananegra a la @bibtiana amb el director del festival, @SBennassar. El llibre: Joc brut, de Manuel de Pedrolo, un dels protagonistes de l'anterior edició del Tiana Negra. https://t.co/fTTVsP6deL	0
Aquest cap de setmana estem de festa. Ens podeu conèixer i tornar a veure’ns a les carpes del #Correjocs Torneig de #Carcassonne https://t.co/lTZpVnegD3	0
"Aixo pinta MOOOOlT be.... ja queda poc
#vi d'Estels"	0
"Human Rights Watch ens ve a dir que és tan probable que #Espanya sigui una democràcia com que els piolins trobin una urna o aprovin el batxillerat abans d’entrar al cos.

Del tot inesperat. 

Fem un sopar groc?

#ULTIMAHORA #Catalonia #Catalunya #Cataluña #1Oct #RepúblicaCatalana"	0
"Gran entrevista de @ClaudiaRiusL a @XavierRoige Em quedo amb la reflexió sb per a què serveix un museu "" (..) sobre tot per estimular la passió pel coneixement, per pensar sobre els reptes de la societat, i també pel plaer estètic"" No us ho perdeu #museusadebat #EducacioalsMuseus"	0
"📌 Avui ens hem reunit amb els responsables de cada Gremi, per posar en comú els nous reptes, i projectes de cara al 2019. 📝

#fegicat #reunió #gremis #aigua #llum #electricitat #formació #telecomunicacions #enginyeria https://t.co/CNA7eOLpcY"	0
@TorrasRoca Aquí va a dies, la cosa :)	0
"El director corporatiu de Planificació Estratègica i Estudis de @caixabank_cat  Enric Fernández destaca a @TribunadeGirona la necessitat d'un creixement més #inclusiu 
@SERGirona @DiarideGirona https://t.co/sQF8lpGhtm"	0
"Els voltants de l’Arc de Triomf seran l’escenari de les activitats lúdiques i culturals amb què els veïns i veïnes de context cultural xinès donaran la benvinguda a l’#AnyNouXinèsBCN. Tota la ciutat hi està convidada! +info 👉 https://t.co/vDQwIK9mi9 
#CelebremBCN https://t.co/FaO20O78Yq"	0
A fons, l’espai d’entrevista en profunditat de 30 minuts amb els diferents grups municipals. Avui a l'espai serà compartit entre  @MarinaScribano i @XavierBuzon. Cadascú disposarà de 15 minuts (20h). https://t.co/vSsrkeD9cy	0
"Andreu Mayayo: ""Catalunya 1980-2015. Història en fotografies'"" ofereix una mirada reflexiva. Servirà també als que no han viscut el període"". https://t.co/2geXMtOXFX"	0
"Mai olblidaré aquell día ni aquell sentiment.  
Menys lliris i més collons!! 💪💪 https://t.co/KNNRu7SEjD"	0
"Comencem les obres per crear una nova àrea de jocs infantils a l’àmbit de les antigues Casernes de Sant Andreu #SantAndreu
+ info 👉 https://t.co/tVmh1iYQYN #obresBCN #femBarcelona https://t.co/vPB5WA9pAp"	0
P1: avui hem fet massatges💆‍♀️💆‍♂️, una manera d'estimular els sentits creant un espai càlid i acollidor. Ens ho hem passat molt bé i ens hem relaxat moltíssim!😁😌 https://t.co/dhzkExcX9f	0
@Catinformacio @CatalunyaRadio @albertrequenal Que facin un centre comercial com a les arenes de Barcelona...	0
Passen cinc minuts de dos quarts de vuit del vespre	0
📺Oferim suport institucional, jurídic i econòmic perquè @openarms_fund pugui tornar a sortir a mar obert a salvar la vida d'aquells que fugen de l'horror. https://t.co/ClDZDtr983	0
"@lluisgibert @QuimTorraiPla @Europarl_CAT Però això ha sigut sempre així, no? potser la foto de la ""AZORES"" va semblar alguna cosa, però res, tot piloteig personal entre l'Aznar, el bush i en Blair!"	0
#mustread Cal llegir aquest reportatge de la @beanavarro via @LaVanguardia: https://t.co/22e0s9iJbo	0
Les Festes dels Tonis de Manlleu seran declarades d'interès nacional https://t.co/S0RQ6YWJWV	0
"CANYAMELAR ADEUDA TRES MENSUALIDADES A SU PRIMERA PLANTILLA
https://t.co/61BakSrIcK"	0
Però eh, no ens calen ni observadors internacionals ni amnistia que ho demana explícitament no? Va home va https://t.co/z6ifpgk6k3	0
@XVis16 m'organitzare per venir a tants com pugui obviament, al movistar casi encara que sigui el finde de les recus lol	0
I no oblidis q tot això amb les critiques dela mateixos catalans https://t.co/I0AdAM5APT	0
@ramoncotarelo Quasi no en queda pel per perdre. Pareu	0
https://t.co/pKGhsHfcgz Festival Tradicionàrius @BiblioLaGrua @ajmontmelo https://t.co/MFUTHHq7kX	0
@CHGjoies És el que m'ha semblat a mi... jo creia que les segones eren al Febrer, però vivim en l'època de la immediatesa i de cremar temps	0
@mfortunyc_ Ai mecatxis. Gràcies, faig el que puc XDD &lt;3	0
"Aquest dilluns, #CapgiremNouBarris entre totes!!!

Inaugurem el Comitè de Campanya de #NouBarris al @CP3VoltesRebel per tancar el programa i definir la campanya electoral.

#Rumb2019 #CapgiremBarcelona https://t.co/S986HM9bxK"	0
"@ElisaRo16596515 @Lluvia_Leo @lopalangana @Esquitx17 @castell_les @ABalagu @genoveva_sousa @RoserRoses @CROcultura1 @josegea1965 @ASediciosa2 @6Mariolsanchez @tonirisucor1959 @JC_Gonzalo69 @JVF1958 @kamello_sr @cleo_o_patra @alberich09 @BadiaSerra7 @MONTSEC1 @Merce90945854 @la_manius @loscarnaless @CatalunyaFreeTV @indy_catalana @Su55682423 @rosarioi22 @AribauJoan @William41929749 @PABL0_IGLESIAS @Miakabcn @issabella_isab @JJPPbcn @MALPARIT1 @Anasfll @Dom70Bcn @Catalan_Rep @SrSpoc @ebedloe @CalafontNatural @KRLS @tdailypost @DigitalSevilla @nytimes @WSJ @CatalunyaDiari @berlinerzeitung @alextremp @elnacionalcat @diariARA Per això estem! Ell seria el primer a ajudar-nos!
A més, si es pensa que no li cobrarem va llest! 😂😂
Sap cuinar? 
Fer massatges?
Sap fer abraçades? 
Sap arreglar jardins?
Sap acudits? 
Sap donar la tabarra? 
...en fi, jo ara apuntada voluntaria a la precarietat per a la causa!"	0
USA i Xina acabaran arribant a un acord per acabar la guerra comercial, creu Enric Fernàndez, perquè no poden créixer només amb el moviment intern de les seves economies @TribunadeGirona	0
@QuimMonzo que es això?	0
El president d'@Agbar alerta de la falta d'inversió en la depuració de l'aigua metropolitana https://t.co/zrQMZn5YlQ	0
"📢 Coneixeu alguna persona, entitat o empresa que mereixi un Premi Sant Cugat 2018? Presentar una candidatura és molt fàcil ➡️https://t.co/BfG3dWyjcU
Teniu temps fins el 30 de gener! https://t.co/xr3t6ShiHG"	0
Ca dic que si us poseu foto d’avatar amb traje.... almenys poseu un d’Armani, que el poseu del Mango.... que canta molt #pocaclasse	0
Reptes o estratègies per l'atracció i retenció del #talentdigital. Segur q escriuré sobre això xò de moment comparteixo les #gràcies als ponents. I genial haver descobert @CTecno i #barcelonadigitaltalent!  #HR #ilovemyjob #estimulacióneuronal #womenIT #digitaltalent :) https://t.co/zWTqnJFE1U	0
@HandbolBCNSants Curiós. Assemblea centrada en el jovent, i la mitjana d'edat dels assistents es mínim de 60 anys 😝😝	0
Amb en @marcarza i en @lluisju a les tertúlies del #LluisVives, aprenent de política local https://t.co/JCNVan2wPW	0
Girona, capital de la República! https://t.co/bZQafToVLi	0
"@QuimTorraiPla @Monicamfslj @josepalay MHP @QuimTorraiPla, amb tot el que està passant tan injust, no li agafen ganes d'aixecar la suspensió de la #RepúblicaCatalana?
I per què no ho fa? Per por?"	0
Colomo a Poblenou i Balmes a Barceloneta, hahah	0
"L'ETERN MISERABLE PARASIT I CRIMINAL oferiment de l'esquerra ESP de sempre ... Un clàssic ... Com qie l'ESTAT ESP és una CLAVEGUERA INMUNDA DE FEIXISME i CAFRE ... Encara pot ser pitjor ... 

CRIMINALS CINICS I POCAVERGONYES !!! https://t.co/GAsEaepP3q"	0
"Aturem-los!!
Fora feixistes dels nostres cartes, dels nostres barris, dels nostres pobles de les nostres ciutats...fora feixistes del nostre PAÍS! #RepúblicaCatalana https://t.co/TrFMAOgFcq"	0
"@LaLiga hauria proposat l'expulsió durant 5 anys del @cfreusdeportiu. I l' 
@afefutbol tornaria a la càrrega perquè no es jugui cap més partit. https://t.co/wiXQbj1VfO"	0
No podem consentir-ho!!! Vam dir no a aquesta salvatjada i NO és NO https://t.co/vUwF0TsHm6	0
La ‘Gramàtica de la llengua catalana’, ara a internet i en versió simplificada https://t.co/Ua9SAcvoCX	0
"Ernest Plana, reelegit president de la patronal gironina @laFOEG
 https://t.co/i4v9iFCil4"	0
@rourecentenari Doncs...utilitza la Força, desconnecta...i quan ho tinguis a tocar, decideixes!	0
Ser republicà a França és statu quo com ser del PSOE a Andalusia.	0
@Catmigdia @raicasmar @emparmoliner @XabiBarrena @FerCLopez @CreusJordi @oscarcatradio Amb una mà t'acarono i amb l'altre et fotu l'hostia...	0
"O ens hem de creure que és ""incompetència""? 
Ui, ui, ui... en el mateix document hi ha un enllaç a l'informe 25/2018 de l'exercici DGAIA 2016 que és d'infart!!!

Paco, a que ""mañana"" desaparece de la web? Entiendes porqué a veces un documento es público un día y otro no?"	0
Ha estat un plaer poder participar de  #JamTR amb l'alumnat de #batxillerat de   @iesteveterradas El joves tenen molt a dir i el professorat tenim molt x escoltar  i x poder guiar i acompanyar en aquest viatge ple d'emocions q és la realització #treballderecerca emmarcats en #ODS https://t.co/LnB6mT4Zq0	0
"@jaumeisal Cadascú s'empesca les seves definicions, és part de l'ofici de madurar. Jo crec que la felicitat com a estat perdurable depèn de ser molt selectiu a l'hora de considerar els indicadors i d'un cert autisme voluntari.

Però em referia al fet d'estar content, sense més pretensions."	0
.@AdaColau reclama al ministre espanyol de Foment que deixi sortir el vaixell d'@openarms_fund del port de Barcelona https://t.co/rpkQxZWXiN	0
@AlbanoDante76 Si no entén per què serveix assenyalar, denunciar, protestar  i no normalitzar la injustícia, llavors no sé que fa dedicant-se a la política!	0
"Passat #SantAntoni recta final per al @carnavalvng 2019 #moltaviatinscripcions 🎭
https://t.co/6Khd2GyX9i
https://t.co/6nTqn8hzjQ https://t.co/MTVtBSeQj4"	0
@RCDEOxford Roca és un bluf a qualsevol posició	0
"📝 Avui una nova etapa, amb ganes d'aprendre formant part del grup de ""Noves metodologies educatives"" al @bcn_pedagogica
#promociodelasalut @salutpublicabcn https://t.co/aE1VNx5vk2"	0
Niño Becerra: “Els pressupostos de Pedro Sánchez són de ciència-ficció” via @elnacionalcat https://t.co/EkrSC69NkY	0
Avui a l'escola @montessorirubi hem fet una sessió @aliancesmagnet sobre avaluació i treball per projectes fent servir la 'Rúbrica d'avaluació d'un berenar' 🍓🍌🍞. A diferència de la de l'amanida, en aquest cas cada equip tenia 10 euros 💰 i 20 minuts ⏱ per anar al supermercat! https://t.co/nZDk1i07oZ	0
“M’agradaria posar en valor les 29 dones valentes que formen part del llibre, a aquella persona anònima que ho és per sobreviure, però és present al llibre amb un missatge molt poderós. Aquest llibre dóna peu a fer-nos moltes preguntes” Edgar Muñoz @noalestigma @FragileMovement https://t.co/EqAyCGDkUn	0
"@ArielKanievsky @DavidYabo Els Bourbons, Austries I Trastamares ho van furtar, aquest títol ""no gaire territorial"" era del sobirans del Casal de Barcelona i prou, ara és totalment anacrònic"	0
"En el 50 aniversari de la mort de Martí Rouret es programa aquesta taula rodona per parlar de ""L'exili d'un mestre i polític"", a càrrec de José M. Murià, Rafel Bruguera i Salomó Marquès.
Demà a l'#AlfolíDeLaSal de l'#Escala.
@visitlescala @EscalaMunicipal https://t.co/FpBiEjyGLU"	0
La renda mitjana per barris. Molt il.lustratiu. I enganxa! https://t.co/42zOz1469B	0
En la societat d’Internet, quin futur tenen les biblioteques especialitzades i centres de documentació? #biblioteca #library https://t.co/GCbFdiPt8P	0
"Fins aquí el primer torn d'intervenció de Nou Horitzó al #PleSitges extraordinari de l'habitatge 
https://t.co/tTYSVyKYNA #Sitges"	0
"La @CridaNacional es registra com a partit polític.
https://t.co/oUHobyyEEB"	0
@miqueliceta Tens raó @miqueliceta https://t.co/R0wTdRcReb	0
@culebra1978 Jo crec que una persona actriu que  deu el seu sou al públic en general té què tenia la decència de guardar l'as formas  ,el menys per educació	0
@btveltemps @meteocat El nostre amic rebuf. Un clàssic de les entrades de nord. https://t.co/8VNAgmAJkA	0
@AnnDesola @Adalfe2751 Els joves de fora de Barcelunya plorem cada nit abans d'anar a dormir	0
