Text	Class
vidalquadras,tiene,gobiernos,izquierdas,las,verdad	0
bueno,año,puedo,más,contento,estás,trufas,recogidas,hoy,para,nuestros,queridos,hermanos,torres,año,estarán,embajadores,feria,trufa,salvacañete,25,26,enero	0
eltiosam,05noseblue,pq,pillo,yo,así,free,xdd	0
farmàciessjd,avui,dimecres,26,desembre,farmàcia,guàrdia,21,9,farmàcia,montañes,carrer,john,kennedy,1,santjoandespí	0
laxarxaxanante1	0
raquelb612,coloque,mis,cuadros,qué,significa	0
animoglorioso,elmichuhd	0
ask,anything	0
wtf,youtube	0
disfruta,fantástico,imac,215,renting,por,muy,poco,dinero,oferta,para,empresas,autónomos,ofrece,intecat	0
arabes,ils,aucune,ponctualité	0
necesitamos,héroes,necesitamos,gestionar,conocimiento,organizacional,gestorespublico,colaboración	0
traspaso,restaurante,c3,barcelonabarcelonaespaña,venta	0
